id,comment,score
362427952, easy quick,9
362418291, good telephone reception,10
362420037, discount code sin,10
362419985, always work well,10
362420756, easy straightforward,10
362429282, easy order payment,9
362418579, mega horny I m happy thank,10
362429130, pro department call manage successfully,5
362427380, insist space postcode usual,7
362430166, that s great,10
362419312, shipping cost otherwise order would important,8
362428401, possibility relay point,9
362423866, proceed calmly,9
362418923, cumulate shipping cost high,9
362430424, everything smooth fast,10
362427008, good keep,10
362419510, quickly someone inform site easy convenient,10
362419140, simple intuitive site,10
362419593, many thank samy helped pass small order franck strasbourg,9
362423170, cheap price,8
362428141, could not easily find product look,6
362419367, perfect simple,10
362428092, like site much variety product value money,10
362417512, easy quick,7
362428612, far right,7
362427809, everything fine,9
362430477, I m wait delivery say,10
362423899, everything simple fast,10
362430164, hello special worry sit ordergood evening,10
362420093, he s tell we there s battery battery life,8
362424686, easy fast,10
362423114, quality product good price,10
362420632, good easy,10
362424205, find want order pay 10 min,10
362424807, good website competitive pricing,10
362426621, love process,10
362420334, good transaction,10
362419801, view final price display would like change unit order see impact delivery cost,9
362423445, think shipping cost expensive,6
362428185, difficulty pay propose mean payment,0
362423192, note suffit,10
362429636, clever thing copy amazon x shipping,9
362423321, address management well order lot well leroy merlin website,10
362417355, simple fast give everyone,10
362418335, top range,10
362429729, first time I ve charge manomano satisfy first transaction wait receive product order match expectation,9
362418175, simple clear site,9
362424829, easy use website,10
362419176, nothing say,9
362430900, address field tell field mandatory i d miss something be not refresh page city field appear one complain,8
362430171, easy thank,10
362420515, shopping often fit,9
362422951, hopefully product pleasing placing order,10
362427000, quick easy,9
362428227, easy command correct site response time,8
362419207, difficulty pay propose mean payment,0
362429307, principle right,8
362420452, convenient easy,10
362419897, command pass well,10
362428765, first time satisfied see delivery equal function site,9
362430444, simple intuitive,10
362423405, difficulty register log,6
362423968, perfect easy buy,10
362425739, really easy fast great i d say,10
362426802, absolute favorite site makita device keep go good regard,10
362419900, nothing say easy,9
362419891, intuitive fluid,10
362429352, worry follow instruction,9
362430106, ignorant x able make ordernow see shipmentthank,10
362419277, simple ordering process,10
362419726, successful command experience,9
362426566, simple search varied choice,10
362428402, congratulation you re french site use fast efficient easy customer service top good continuation,10
362426436, love,9
362426861, quick convenient site,10
362424254, great,10
362425921, problem log log,3
362420221, lets hope everything okay make order simple,9
362422765, lose password,7
362430028, problem redeem voucher code,6
362425162, expect news follow pende dispute still nothing super customer service,10
362430872, quick easy,10
362425452, unable input different delivery address billing address,8
362419699, I ve problem promotional code,4
362418763, find good price,10
362425102, fast easy,10
362425099, always time shipment,10
362429476, simple ordering process,10
362430427, there s,10
362418811, usually deliverie ok,10
362419034, quick easy problem,10
362430898, first time I ve buy something,9
362417643, time I ve ask problem,9
362423027, well,10
362418721, right easy,10
362420039, practical fast,9
362423332, know site never order regret step thank soon new purchase,10
362425473, easy straightforward,10
362418382, happiness,10
362428205, everything okay,10
362417686, client password difficulty log,2
362424785, simple fast control procedure,9
362425463, comment,6
362427915, moment satisfy attention work,8
362420748, nothing add,10
362428633, website good price easy use,10
362419582, fast effective,9
362429705, excellent product great price highly recommend thank much manomano,10
362419888, I ve run information return,5
362429159, problem payment several time customer appreciate receive code promo cordially thank,10
362428133, chat work great thank,8
362428358, fast friendly telephone support,9
362429875, satisfied website,10
362419630, little shipping billing simplify,8
362422633, simple easy intuition,8
362418892, great,9
362418704, site wellmade,10
362425723, favorite payment method offer,2
362418126, do not find product look easy,4
362428043, like everything do not like differentiation shipping cost would nicer specify begin shipping cost could exceed 499 since spend 17 order,7
362417475, hope shippingpacke product product quality expectation,8
362430208, excellent secure,10
362423551, get discount sign,10
362418661, want,10
362427849, help heavy,8
362428551, kind person q contact name carlos,10
362418742, hope receive purchase,10
362429003, keep fill field information repeatedly disappear,3
362427194, satisfied,8
362430878, excellent user friendly service,10
362419761, great find look able buy fast effective way,10
362419269, straightforward thank,9
362422553, everything work fine,10
362430104, comfortable without many step,10
362419293, speed ease,10
